file_name,signal,signallength,pe,comp,fisher_shannon,fisher_info,renyipe,renyicomp,tsallispe,tsalliscomp,dimension,tau,state,binaryclass,nan_percentage
data/train/Eda/12.csv,12_LOW_2,1022,0.661333,0.418994,0.661333,0.338087,0.661333,0.418994,0.661333,0.418994,5,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.988952,0.019876,0.988952,0.029820,0.988952,0.019876,0.988952,0.019876,5,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.660332,0.418694,0.660332,0.348789,0.660332,0.418694,0.660332,0.418694,5,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.644183,0.493910,0.644183,0.182607,0.644183,0.493910,0.644183,0.493910,6,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.938119,0.163206,0.938119,0.299494,0.938119,0.163206,0.938119,0.163206,6,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.642035,0.492910,0.642035,0.207278,0.642035,0.492910,0.642035,0.492910,6,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.643957,0.548019,0.643957,0.212453,0.643957,0.548019,0.643957,0.548019,7,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.796752,0.507314,0.796752,0.827636,0.796752,0.507314,0.796752,0.507314,7,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_2,1022,0.641182,0.546406,0.641182,0.218454,0.641182,0.546406,0.641182,0.546406,7,3,low,1,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.771770,0.226134,0.771770,0.252605,0.771770,0.226134,0.771770,0.226134,3,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.995642,0.004183,0.995642,0.001479,0.995642,0.004183,0.995642,0.004183,3,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.770528,0.226528,0.770528,0.254860,0.770528,0.226528,0.770528,0.226528,3,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.651821,0.343574,0.651821,0.382223,0.651821,0.343574,0.651821,0.343574,4,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.991068,0.011202,0.991068,0.008053,0.991068,0.011202,0.991068,0.011202,4,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.650852,0.343477,0.650852,0.381355,0.650852,0.343477,0.650852,0.343477,4,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.658588,0.418225,0.658588,0.357217,0.658588,0.418225,0.658588,0.418225,5,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.978491,0.037059,0.978491,0.044523,0.978491,0.037059,0.978491,0.037059,5,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.658329,0.418152,0.658329,0.351230,0.658329,0.418152,0.658329,0.418152,5,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.641159,0.492439,0.641159,0.219620,0.641159,0.492439,0.641159,0.492439,6,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.924725,0.189455,0.924725,0.313871,0.924725,0.189455,0.924725,0.189455,6,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.640597,0.492055,0.640597,0.205170,0.640597,0.492055,0.640597,0.492055,6,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.640737,0.546256,0.640737,0.241122,0.640737,0.546256,0.640737,0.546256,7,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.787733,0.513449,0.787733,0.813611,0.787733,0.513449,0.787733,0.513449,7,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_5,1022,0.638581,0.543644,0.638581,0.220347,0.638581,0.543644,0.638581,0.543644,7,3,high,2,82.82
data/train/Eda/12.csv,12_REST_10,3934,0.776313,0.222367,0.776313,0.231579,0.776313,0.222367,0.776313,0.222367,3,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.995256,0.004554,0.995256,0.002458,0.995256,0.004554,0.995256,0.004554,3,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.776882,0.221059,0.776882,0.227789,0.776882,0.221059,0.776882,0.221059,3,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.657008,0.340888,0.657008,0.360611,0.657008,0.340888,0.657008,0.340888,4,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.989578,0.012765,0.989578,0.007520,0.989578,0.012765,0.989578,0.012765,4,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.657901,0.338894,0.657901,0.349035,0.657901,0.338894,0.657901,0.338894,4,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.664044,0.416218,0.664044,0.346547,0.664044,0.416218,0.664044,0.416218,5,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.979970,0.031069,0.979970,0.017308,0.979970,0.031069,0.979970,0.031069,5,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.659427,0.412808,0.659427,0.365523,0.659427,0.412808,0.659427,0.412808,5,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.647427,0.492984,0.647427,0.201130,0.647427,0.492984,0.647427,0.492984,6,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.959843,0.081789,0.959843,0.073111,0.959843,0.081789,0.959843,0.081789,6,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.640091,0.487080,0.640091,0.257681,0.640091,0.487080,0.640091,0.487080,6,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.654763,0.551410,0.654763,0.163067,0.654763,0.551410,0.654763,0.551410,7,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.886387,0.325279,0.886387,0.470730,0.886387,0.325279,0.886387,0.325279,7,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_10,3934,0.641567,0.541262,0.641567,0.230576,0.641567,0.541262,0.641567,0.541262,7,3,rest,3,33.88
data/train/Eda/12.csv,12_LOW_8,1022,0.773446,0.225599,0.773446,0.250349,0.773446,0.225599,0.773446,0.225599,3,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.999148,0.000842,0.999148,0.000729,0.999148,0.000842,0.999148,0.000842,3,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.773533,0.225571,0.773533,0.250171,0.773533,0.225571,0.773533,0.225571,3,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.653614,0.343746,0.653614,0.379422,0.653614,0.343746,0.653614,0.343746,4,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.996657,0.004361,0.996657,0.004297,0.996657,0.004361,0.996657,0.004361,4,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.653609,0.343747,0.653609,0.378158,0.653609,0.343747,0.653609,0.343747,4,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.662135,0.419146,0.662135,0.336438,0.662135,0.419146,0.662135,0.419146,5,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.986647,0.024556,0.986647,0.030300,0.986647,0.024556,0.986647,0.024556,5,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.659819,0.418594,0.659819,0.359127,0.659819,0.418594,0.659819,0.418594,5,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.644979,0.494327,0.644979,0.183608,0.644979,0.494327,0.644979,0.494327,6,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.938185,0.162931,0.938185,0.289465,0.938185,0.162931,0.938185,0.162931,6,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.641644,0.492634,0.641644,0.224889,0.641644,0.492634,0.641644,0.492634,6,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.647090,0.549697,0.647090,0.180145,0.647090,0.549697,0.647090,0.549697,7,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.797517,0.506640,0.797517,0.821876,0.797517,0.506640,0.797517,0.506640,7,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_8,1022,0.641574,0.546746,0.641574,0.233228,0.641574,0.546746,0.641574,0.546746,7,3,low,1,82.82
data/train/Eda/12.csv,12_REST_19,3934,0.779342,0.219594,0.779342,0.223356,0.779342,0.219594,0.779342,0.219594,3,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.992213,0.007507,0.992213,0.005158,0.992213,0.007507,0.992213,0.007507,3,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.783172,0.215205,0.783172,0.213313,0.783172,0.215205,0.783172,0.215205,3,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.660793,0.338011,0.660793,0.348039,0.660793,0.338011,0.660793,0.338011,4,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.979911,0.023550,0.979911,0.011218,0.979911,0.023550,0.979911,0.023550,4,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.658580,0.333305,0.658580,0.327439,0.658580,0.333305,0.658580,0.333305,4,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.665628,0.413375,0.665628,0.344957,0.665628,0.413375,0.665628,0.413375,5,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.962069,0.053604,0.962069,0.026337,0.962069,0.053604,0.962069,0.053604,5,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.647560,0.402603,0.647560,0.398341,0.647560,0.402603,0.647560,0.402603,5,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.647167,0.489687,0.647167,0.217975,0.647167,0.489687,0.647167,0.489687,6,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.935015,0.116475,0.935015,0.086612,0.935015,0.116475,0.935015,0.116475,6,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.618964,0.469017,0.618964,0.317931,0.618964,0.469017,0.618964,0.469017,6,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.651496,0.547298,0.651496,0.180223,0.651496,0.547298,0.651496,0.547298,7,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.858471,0.354997,0.858471,0.459851,0.858471,0.354997,0.858471,0.354997,7,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_19,3934,0.609389,0.514834,0.609389,0.300090,0.609389,0.514834,0.609389,0.514834,7,3,rest,3,33.88
data/train/Eda/12.csv,12_HIGH_11,1022,0.772705,0.225835,0.772705,0.251500,0.772705,0.225835,0.772705,0.225835,3,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.998124,0.001829,0.998124,0.000776,0.998124,0.001829,0.998124,0.001829,3,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.767865,0.227368,0.767865,0.258660,0.767865,0.227368,0.767865,0.227368,3,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.653177,0.343706,0.653177,0.378834,0.653177,0.343706,0.653177,0.343706,4,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.995603,0.005500,0.995603,0.004059,0.995603,0.005500,0.995603,0.005500,4,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.647715,0.343092,0.647715,0.380077,0.647715,0.343092,0.647715,0.343092,4,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.660291,0.418708,0.660291,0.340976,0.660291,0.418708,0.660291,0.418708,5,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.984457,0.026637,0.984457,0.026815,0.984457,0.026637,0.984457,0.026637,5,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.651451,0.416046,0.651451,0.374932,0.651451,0.416046,0.651451,0.416046,5,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.641980,0.492930,0.641980,0.192945,0.641980,0.492930,0.641980,0.492930,6,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.929188,0.179550,0.929188,0.302926,0.929188,0.179550,0.929188,0.179550,6,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.632289,0.487370,0.632289,0.248076,0.632289,0.487370,0.632289,0.487370,6,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.641674,0.546860,0.641674,0.210039,0.641674,0.546860,0.641674,0.546860,7,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.789573,0.510446,0.789573,0.821917,0.789573,0.510446,0.789573,0.510446,7,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_11,1022,0.625130,0.536579,0.625130,0.295595,0.625130,0.536579,0.625130,0.536579,7,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.773697,0.225518,0.773697,0.250004,0.773697,0.225518,0.773697,0.225518,3,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.997052,0.002928,0.997052,0.001885,0.997052,0.002928,0.997052,0.002928,3,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.773282,0.225651,0.773282,0.250190,0.773282,0.225651,0.773282,0.225651,3,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.652353,0.343627,0.652353,0.390526,0.652353,0.343627,0.652353,0.343627,4,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.990622,0.011949,0.990622,0.008558,0.990622,0.011949,0.990622,0.011949,4,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.649670,0.343371,0.649670,0.402594,0.649670,0.343371,0.649670,0.343371,4,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.658244,0.418152,0.658244,0.358047,0.658244,0.418152,0.658244,0.418152,5,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.971967,0.049131,0.971967,0.044367,0.971967,0.049131,0.971967,0.049131,5,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.648553,0.415521,0.648553,0.383239,0.648553,0.415521,0.648553,0.415521,5,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.639527,0.491482,0.639527,0.216147,0.639527,0.491482,0.639527,0.491482,6,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.914158,0.213373,0.914158,0.300552,0.914158,0.213373,0.914158,0.213373,6,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.628877,0.486050,0.628877,0.260135,0.628877,0.486050,0.628877,0.486050,6,3,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.637474,0.544003,0.637474,0.240134,0.637474,0.544003,0.637474,0.544003,7,1,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.786745,0.514534,0.786745,0.739442,0.786745,0.514534,0.786745,0.514534,7,2,high,2,82.82
data/train/Eda/12.csv,12_HIGH_7,1022,0.627039,0.537609,0.627039,0.265217,0.627039,0.537609,0.627039,0.537609,7,3,high,2,82.82
data/train/Eda/12.csv,12_REST_1,3934,0.785982,0.212417,0.785982,0.206892,0.785982,0.212417,0.785982,0.212417,3,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.989716,0.009715,0.989716,0.006274,0.989716,0.009715,0.989716,0.009715,3,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.789060,0.209627,0.789060,0.201425,0.789060,0.209627,0.789060,0.209627,3,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.667275,0.330893,0.667275,0.325174,0.667275,0.330893,0.667275,0.330893,4,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.974873,0.028803,0.974873,0.013424,0.974873,0.028803,0.974873,0.028803,4,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.659218,0.329195,0.659218,0.317595,0.659218,0.329195,0.659218,0.329195,4,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.669017,0.405211,0.669017,0.341695,0.669017,0.405211,0.669017,0.405211,5,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.955005,0.060888,0.955005,0.028403,0.955005,0.060888,0.955005,0.060888,5,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.641176,0.396778,0.641176,0.420041,0.641176,0.396778,0.641176,0.396778,5,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.646581,0.483364,0.646581,0.229525,0.646581,0.483364,0.646581,0.483364,6,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.925827,0.123993,0.925827,0.082986,0.925827,0.123993,0.925827,0.123993,6,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.606402,0.459339,0.606402,0.353703,0.606402,0.459339,0.606402,0.459339,6,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.647583,0.541841,0.647583,0.194928,0.647583,0.541841,0.647583,0.541841,7,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.847215,0.359136,0.847215,0.438329,0.847215,0.359136,0.847215,0.359136,7,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_1,3934,0.591018,0.500332,0.591018,0.339258,0.591018,0.500332,0.591018,0.500332,7,3,rest,3,33.88
data/train/Eda/12.csv,12_LOW_10,1022,0.776981,0.221935,0.776981,0.234496,0.776981,0.221935,0.776981,0.221935,3,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.987631,0.011807,0.987631,0.008609,0.987631,0.011807,0.987631,0.011807,3,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.783132,0.215473,0.783132,0.212702,0.783132,0.215473,0.783132,0.215473,3,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.656763,0.340849,0.656763,0.347907,0.656763,0.340849,0.656763,0.340849,4,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.972035,0.032314,0.972035,0.016546,0.972035,0.032314,0.972035,0.032314,4,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.655990,0.334466,0.655990,0.330481,0.655990,0.334466,0.655990,0.334466,4,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.659582,0.415187,0.659582,0.365581,0.659582,0.415187,0.659582,0.415187,5,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.948178,0.076790,0.948178,0.054990,0.948178,0.076790,0.948178,0.076790,5,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.641932,0.403587,0.641932,0.408392,0.641932,0.403587,0.641932,0.403587,5,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.637128,0.487935,0.637128,0.263496,0.637128,0.487935,0.637128,0.487935,6,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.886087,0.237835,0.886087,0.305364,0.886087,0.237835,0.886087,0.237835,6,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.608234,0.467077,0.608234,0.341122,0.608234,0.467077,0.608234,0.467077,6,3,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.630441,0.539004,0.630441,0.293443,0.630441,0.539004,0.630441,0.539004,7,1,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.756798,0.516993,0.756798,0.721910,0.756798,0.516993,0.756798,0.516993,7,2,low,1,82.82
data/train/Eda/12.csv,12_LOW_10,1022,0.586847,0.507801,0.586847,0.410908,0.586847,0.507801,0.586847,0.507801,7,3,low,1,82.82
data/train/Eda/12.csv,12_REST_22,3934,0.779311,0.219560,0.779311,0.222832,0.779311,0.219560,0.779311,0.219560,3,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.996094,0.003775,0.996094,0.002337,0.996094,0.003775,0.996094,0.003775,3,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.780669,0.218052,0.780669,0.219216,0.780669,0.218052,0.780669,0.218052,3,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.660493,0.338045,0.660493,0.344409,0.660493,0.338045,0.660493,0.338045,4,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.988573,0.013936,0.988573,0.006097,0.988573,0.013936,0.988573,0.013936,4,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.657578,0.336441,0.657578,0.330947,0.657578,0.336441,0.657578,0.336441,4,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.666704,0.413621,0.666704,0.337339,0.666704,0.413621,0.666704,0.413621,5,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.976771,0.035251,0.976771,0.018422,0.976771,0.035251,0.976771,0.035251,5,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.654181,0.408398,0.654181,0.369709,0.654181,0.408398,0.654181,0.408398,5,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.648910,0.490810,0.648910,0.198689,0.648910,0.490810,0.648910,0.490810,6,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.955852,0.085994,0.955852,0.072289,0.955852,0.085994,0.955852,0.085994,6,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.630509,0.479217,0.630509,0.270719,0.630509,0.479217,0.630509,0.479217,6,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.655157,0.550010,0.655157,0.155345,0.655157,0.550010,0.655157,0.550010,7,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.881192,0.328542,0.881192,0.459882,0.881192,0.328542,0.881192,0.328542,7,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_22,3934,0.626740,0.529291,0.626740,0.245312,0.626740,0.529291,0.626740,0.529291,7,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.773486,0.225586,0.773486,0.250104,0.773486,0.225586,0.773486,0.225586,3,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.999076,0.000910,0.999076,0.000870,0.999076,0.000910,0.999076,0.000910,3,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.773149,0.225693,0.773149,0.250802,0.773149,0.225693,0.773149,0.225693,3,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.654056,0.343789,0.654056,0.374802,0.654056,0.343789,0.654056,0.343789,4,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.997572,0.003157,0.997572,0.002248,0.997572,0.003157,0.997572,0.003157,4,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.652750,0.343649,0.652750,0.368025,0.652750,0.343649,0.652750,0.343649,4,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.662987,0.419328,0.662987,0.334829,0.662987,0.419328,0.662987,0.419328,5,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.994782,0.009150,0.994782,0.007425,0.994782,0.009150,0.994782,0.009150,5,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.659426,0.418391,0.659426,0.347462,0.659426,0.418391,0.659426,0.418391,5,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.648207,0.495795,0.648207,0.171488,0.648207,0.495795,0.648207,0.495795,6,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.982094,0.042793,0.982094,0.051306,0.982094,0.042793,0.982094,0.042793,6,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.643240,0.493204,0.643240,0.193528,0.643240,0.493204,0.643240,0.493204,6,3,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.659428,0.555528,0.659428,0.122642,0.659428,0.555528,0.659428,0.555528,7,1,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.911021,0.289116,0.911021,0.486067,0.911021,0.289116,0.911021,0.289116,7,2,rest,3,33.88
data/train/Eda/12.csv,12_REST_21,3934,0.651714,0.550366,0.651714,0.146737,0.651714,0.550366,0.651714,0.550366,7,3,rest,3,33.88
