file_name,signal,signallength,pe,comp,fisher_shannon,fisher_info,renyipe,renyicomp,tsallispe,tsalliscomp,dimension,tau,state,binaryclass,nan_percentage
data/train/SpO2/36.csv,36_REST_19,3934,0.010795,0.010620,0.010795,0.502293,0.010795,0.010620,0.010795,0.010620,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.003649,0.003628,0.003649,0.501018,0.003649,0.003628,0.003649,0.003628,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.006714,0.006649,0.006714,0.502038,0.006714,0.006649,0.006714,0.006649,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.009560,0.009439,0.009560,0.503060,0.009560,0.009439,0.009560,0.009439,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.003320,0.003307,0.003320,0.501273,0.003320,0.003307,0.003320,0.003307,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.006109,0.006073,0.006109,0.502548,0.006109,0.006073,0.006109,0.006073,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.008701,0.008637,0.008701,0.503828,0.008701,0.008637,0.008701,0.008637,6,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.003075,0.003069,0.003075,0.501527,0.003075,0.003069,0.003075,0.003069,7,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.005660,0.005647,0.005660,0.503060,0.005660,0.005647,0.005660,0.005647,7,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_19,3934,0.008062,0.008041,0.008062,0.504597,0.008062,0.008041,0.008062,0.008041,7,3,rest,3,33.52
data/train/SpO2/36.csv,36_LOW_6,1054,0.008443,0.008337,0.008443,0.500000,0.008443,0.008337,0.008443,0.008337,3,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.015439,0.015094,0.015439,0.500000,0.015439,0.015094,0.015439,0.015094,3,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.021898,0.021219,0.021898,0.500000,0.021898,0.021219,0.021898,0.021219,3,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.007146,0.007066,0.007146,0.501427,0.007146,0.007066,0.007146,0.007066,4,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.013076,0.012825,0.013076,0.502863,0.013076,0.012825,0.013076,0.012825,4,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.018560,0.018076,0.018560,0.504306,0.018560,0.018076,0.018560,0.018076,4,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.006330,0.006272,0.006330,0.501905,0.006330,0.006272,0.006330,0.006272,5,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.011591,0.011421,0.011591,0.503824,0.011591,0.011421,0.011591,0.011421,5,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.016464,0.016151,0.016464,0.505758,0.016464,0.016151,0.016464,0.016151,5,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.005762,0.005729,0.005762,0.502383,0.005762,0.005729,0.005762,0.005729,6,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.010559,0.010473,0.010559,0.504789,0.010559,0.010473,0.010559,0.010473,6,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.015009,0.014863,0.015009,0.507218,0.015009,0.014863,0.015009,0.014863,6,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.005340,0.005328,0.005340,0.502863,0.005340,0.005328,0.005340,0.005328,7,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.009794,0.009766,0.009794,0.505758,0.009794,0.009766,0.009794,0.009766,7,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_6,1054,0.013931,0.013887,0.013931,0.508687,0.013931,0.013887,0.013931,0.013887,7,3,low,1,82.19
data/train/SpO2/36.csv,36_REST_4,3934,0.010881,0.010707,0.010881,0.500000,0.010881,0.010707,0.010881,0.010707,3,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.019800,0.019241,0.019800,0.500000,0.019800,0.019241,0.019800,0.019241,3,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.027979,0.026889,0.027979,0.500000,0.027979,0.026889,0.027979,0.026889,3,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.009204,0.009074,0.009204,0.501908,0.009204,0.009074,0.009204,0.009074,4,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.016749,0.016349,0.016749,0.503819,0.016749,0.016349,0.016749,0.016349,4,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.023670,0.022910,0.023670,0.505732,0.023670,0.022910,0.023670,0.022910,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.008147,0.008056,0.008147,0.502545,0.008147,0.008056,0.008147,0.008056,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.014828,0.014567,0.014828,0.505094,0.014828,0.014567,0.014828,0.014567,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.020958,0.020486,0.020958,0.507649,0.020958,0.020486,0.020958,0.020486,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.007412,0.007362,0.007412,0.503181,0.007412,0.007362,0.007412,0.007362,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.013491,0.013366,0.013491,0.506371,0.013491,0.013366,0.013491,0.013366,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.019070,0.018861,0.019070,0.509569,0.019070,0.018861,0.019070,0.018861,6,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.006865,0.006847,0.006865,0.503819,0.006865,0.006847,0.006865,0.006847,7,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.012497,0.012458,0.012497,0.507649,0.012497,0.012458,0.012497,0.012458,7,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_4,3934,0.017666,0.017606,0.017666,0.511491,0.017666,0.017606,0.017666,0.017606,7,3,rest,3,33.52
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,3,1,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,3,2,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,3,3,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,4,1,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,4,2,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,4,3,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,5,1,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,5,2,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,5,3,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,6,1,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,6,2,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,6,3,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,7,1,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,7,2,low,1,82.73
data/train/SpO2/36.csv,36_LOW_4,1022,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,7,3,low,1,82.73
data/train/SpO2/36.csv,36_Baseline_1,5918,0.008935,0.008816,0.008935,0.500000,0.008935,0.008816,0.008935,0.008816,3,1,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.016303,0.015920,0.016303,0.500000,0.016303,0.015920,0.016303,0.015920,3,2,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.023080,0.022328,0.023080,0.500000,0.023080,0.022328,0.023080,0.022328,3,3,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.007557,0.007468,0.007557,0.501522,0.007557,0.007468,0.007557,0.007468,4,1,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.013789,0.013512,0.013789,0.503045,0.013789,0.013512,0.013789,0.013512,4,2,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.019523,0.018991,0.019523,0.504569,0.019523,0.018991,0.019523,0.018991,4,3,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.006689,0.006625,0.006689,0.502029,0.006689,0.006625,0.006689,0.006625,5,1,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.012207,0.012020,0.012207,0.504061,0.012207,0.012020,0.012207,0.012020,5,2,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.017283,0.016943,0.017283,0.506095,0.017283,0.016943,0.017283,0.016943,5,3,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.006085,0.006049,0.006085,0.502537,0.006085,0.006049,0.006085,0.006049,6,1,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.011105,0.011012,0.011105,0.505078,0.011105,0.011012,0.011105,0.011012,6,2,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.015724,0.015566,0.015724,0.507623,0.015724,0.015566,0.015724,0.015566,6,3,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.005636,0.005622,0.005636,0.503045,0.005636,0.005622,0.005636,0.005622,7,1,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.010286,0.010256,0.010286,0.506095,0.010286,0.010256,0.010286,0.010256,7,2,baseline,0,0.00
data/train/SpO2/36.csv,36_Baseline_1,5918,0.014565,0.014518,0.014565,0.509153,0.014565,0.014518,0.014565,0.014518,7,3,baseline,0,0.00
data/train/SpO2/36.csv,36_REST_12,3934,0.006964,0.006891,0.006964,0.500000,0.006964,0.006891,0.006964,0.006891,3,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.012752,0.012515,0.012752,0.500000,0.012752,0.012515,0.012752,0.012515,3,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.018098,0.017629,0.018098,0.500000,0.018098,0.017629,0.018098,0.017629,3,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.005891,0.005835,0.005891,0.501145,0.005891,0.005835,0.005891,0.005835,4,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.010788,0.010613,0.010788,0.502291,0.010788,0.010613,0.010788,0.010613,4,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.015313,0.014975,0.015313,0.503439,0.015313,0.014975,0.015313,0.014975,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.005215,0.005174,0.005215,0.501527,0.005215,0.005174,0.005215,0.005174,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.009552,0.009431,0.009552,0.503057,0.009552,0.009431,0.009552,0.009431,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.013560,0.013336,0.013560,0.504589,0.013560,0.013336,0.013560,0.013336,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.004744,0.004720,0.004744,0.501909,0.004744,0.004720,0.004744,0.004720,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.008691,0.008627,0.008691,0.503823,0.008691,0.008627,0.008691,0.008627,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.012340,0.012231,0.012340,0.505741,0.012340,0.012231,0.012340,0.012231,6,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.004394,0.004385,0.004394,0.502291,0.004394,0.004385,0.004394,0.004385,7,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.008052,0.008030,0.008052,0.504589,0.008052,0.008030,0.008052,0.008030,7,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_12,3934,0.011434,0.011399,0.011434,0.506895,0.011434,0.011399,0.011434,0.011399,7,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.008959,0.008839,0.008959,0.500000,0.008959,0.008839,0.008959,0.008839,3,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.016348,0.015963,0.016348,0.500000,0.016348,0.015963,0.016348,0.015963,3,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.023147,0.022391,0.023147,0.500000,0.023147,0.022391,0.023147,0.022391,3,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.007578,0.007488,0.007578,0.501526,0.007578,0.007488,0.007578,0.007488,4,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.013830,0.013551,0.013830,0.503055,0.013830,0.013551,0.013830,0.013551,4,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.019584,0.019049,0.019584,0.504586,0.019584,0.019049,0.019584,0.019049,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.006708,0.006644,0.006708,0.502036,0.006708,0.006644,0.006708,0.006644,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.012244,0.012057,0.012244,0.504075,0.012244,0.012057,0.012244,0.012057,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.017341,0.016998,0.017341,0.506119,0.017341,0.016998,0.017341,0.016998,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.006102,0.006066,0.006102,0.502545,0.006102,0.006066,0.006102,0.006066,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.011140,0.011047,0.011140,0.505097,0.011140,0.011047,0.011140,0.011047,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.015779,0.015621,0.015779,0.507655,0.015779,0.015621,0.015779,0.015621,6,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.005652,0.005639,0.005652,0.503055,0.005652,0.005639,0.005652,0.005639,7,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.010320,0.010290,0.010320,0.506119,0.010320,0.010290,0.010320,0.010290,7,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_13,3934,0.014619,0.014572,0.014619,0.509193,0.014619,0.014572,0.014619,0.014572,7,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.006964,0.006891,0.006964,0.500000,0.006964,0.006891,0.006964,0.006891,3,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.012752,0.012515,0.012752,0.500000,0.012752,0.012515,0.012752,0.012515,3,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.018098,0.017629,0.018098,0.500000,0.018098,0.017629,0.018098,0.017629,3,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.005891,0.005835,0.005891,0.501145,0.005891,0.005835,0.005891,0.005835,4,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.010788,0.010613,0.010788,0.502291,0.010788,0.010613,0.010788,0.010613,4,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.015313,0.014975,0.015313,0.503439,0.015313,0.014975,0.015313,0.014975,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.005215,0.005174,0.005215,0.501527,0.005215,0.005174,0.005215,0.005174,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.009552,0.009431,0.009552,0.503057,0.009552,0.009431,0.009552,0.009431,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.013560,0.013336,0.013560,0.504589,0.013560,0.013336,0.013560,0.013336,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.004744,0.004720,0.004744,0.501909,0.004744,0.004720,0.004744,0.004720,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.008691,0.008627,0.008691,0.503823,0.008691,0.008627,0.008691,0.008627,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.012340,0.012231,0.012340,0.505741,0.012340,0.012231,0.012340,0.012231,6,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.004394,0.004385,0.004394,0.502291,0.004394,0.004385,0.004394,0.004385,7,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.008052,0.008030,0.008052,0.504589,0.008052,0.008030,0.008052,0.008030,7,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_18,3934,0.011434,0.011399,0.011434,0.506895,0.011434,0.011399,0.011434,0.011399,7,3,rest,3,33.52
data/train/SpO2/36.csv,36_LOW_9,1054,0.015414,0.015070,0.015414,0.500000,0.015414,0.015070,0.015414,0.015070,3,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.027922,0.026836,0.027922,0.500000,0.027922,0.026836,0.027922,0.026836,3,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.039348,0.037247,0.039348,0.500000,0.039348,0.037247,0.039348,0.037247,3,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.013044,0.012794,0.013044,0.502854,0.013044,0.012794,0.013044,0.012794,4,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.023645,0.022886,0.023645,0.505725,0.023645,0.022886,0.023645,0.022886,4,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.033340,0.031915,0.033340,0.508612,0.033340,0.031915,0.033340,0.031915,4,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.011553,0.011384,0.011553,0.503810,0.011553,0.011384,0.011553,0.011384,5,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.020956,0.020483,0.020956,0.507648,0.020956,0.020483,0.020956,0.020483,5,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.029566,0.028728,0.029566,0.511516,0.029566,0.028728,0.029566,0.028728,5,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.010516,0.010430,0.010516,0.504766,0.010516,0.010430,0.010516,0.010430,6,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.019086,0.018877,0.019086,0.509579,0.019086,0.018877,0.019086,0.018877,6,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.026945,0.026601,0.026945,0.514437,0.026945,0.026601,0.026945,0.026601,6,3,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.009745,0.009718,0.009745,0.505725,0.009745,0.009718,0.009745,0.009718,7,1,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.017699,0.017638,0.017699,0.511516,0.017699,0.017638,0.017699,0.017638,7,2,low,1,82.19
data/train/SpO2/36.csv,36_LOW_9,1054,0.025002,0.024907,0.025002,0.517375,0.025002,0.024907,0.025002,0.024907,7,3,low,1,82.19
data/train/SpO2/36.csv,36_REST_2,3934,0.006964,0.006891,0.006964,0.500000,0.006964,0.006891,0.006964,0.006891,3,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.012752,0.012515,0.012752,0.500000,0.012752,0.012515,0.012752,0.012515,3,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.018098,0.017629,0.018098,0.500000,0.018098,0.017629,0.018098,0.017629,3,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.005891,0.005835,0.005891,0.501145,0.005891,0.005835,0.005891,0.005835,4,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.010788,0.010613,0.010788,0.502291,0.010788,0.010613,0.010788,0.010613,4,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.015313,0.014975,0.015313,0.503439,0.015313,0.014975,0.015313,0.014975,4,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.005215,0.005174,0.005215,0.501527,0.005215,0.005174,0.005215,0.005174,5,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.009552,0.009431,0.009552,0.503057,0.009552,0.009431,0.009552,0.009431,5,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.013560,0.013336,0.013560,0.504589,0.013560,0.013336,0.013560,0.013336,5,3,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.004744,0.004720,0.004744,0.501909,0.004744,0.004720,0.004744,0.004720,6,1,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.008691,0.008627,0.008691,0.503823,0.008691,0.008627,0.008691,0.008627,6,2,rest,3,33.52
data/train/SpO2/36.csv,36_REST_2,3934,0.012340,0.012231,0.012340,0.505741,0.012340,0.012231,0.012340,0.012231,6,3,rest,3,33.52
